State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2014,G,DOUGLAS,6304318218,"1,042",81,"1,123",885,78.81%
Colorado,2014,G,DOUGLAS,6304318219,937,145,"1,082",702,64.88%
Colorado,2014,G,DOUGLAS,6304318220,958,171,"1,129",685,60.67%
Colorado,2014,G,DOUGLAS,6304318221,847,118,965,667,69.12%
Colorado,2014,G,DOUGLAS,6304318222,"1,313",249,"1,562",928,59.41%
Colorado,2014,G,DOUGLAS,6304318223,"1,584",309,"1,893","1,165",61.54%
Colorado,2014,G,DOUGLAS,6304318224,"1,480",184,"1,664","1,157",69.53%
Colorado,2014,G,DOUGLAS,6304318225,"1,777",332,"2,109","1,219",57.80%
Colorado,2014,G,DOUGLAS,6304318226,"1,203",147,"1,350",932,69.04%
Colorado,2014,G,DOUGLAS,6304318227,"1,613",175,"1,788","1,283",71.76%
Colorado,2014,G,DOUGLAS,6304318228,944,116,"1,060",687,64.81%
Colorado,2014,G,DOUGLAS,6304318229,"1,124",176,"1,300",836,64.31%
Colorado,2014,G,DOUGLAS,6304318230,996,181,"1,177",787,66.86%
Colorado,2014,G,DOUGLAS,6304318231,"1,335",249,"1,584",965,60.92%
Colorado,2014,G,DOUGLAS,6304318234,939,111,"1,050",721,68.67%
Colorado,2014,G,DOUGLAS,6304318235,"1,529",256,"1,785","1,134",63.53%
Colorado,2014,G,DOUGLAS,6304318236,"1,756",255,"2,011","1,331",66.19%
Colorado,2014,G,DOUGLAS,6304318237,"1,258",129,"1,387",992,71.52%
Colorado,2014,G,DOUGLAS,6304318238,"1,259",157,"1,416",967,68.29%
Colorado,2014,G,DOUGLAS,6304318239,"1,682",226,"1,908","1,311",68.71%
Colorado,2014,G,DOUGLAS,6304318240,"1,081",401,"1,482",683,46.09%
Colorado,2014,G,DOUGLAS,6304318241,"1,205",242,"1,447",821,56.74%
Colorado,2014,G,DOUGLAS,6304318242,932,219,"1,151",656,56.99%
Colorado,2014,G,DOUGLAS,6304318244,"1,334",199,"1,533",981,63.99%
Colorado,2014,G,DOUGLAS,6304318246,"1,450",246,"1,696","1,097",64.68%
Colorado,2014,G,DOUGLAS,6304318248,969,143,"1,112",717,64.48%
Colorado,2014,G,EAGLE,2052619001,195,55,250,129,51.60%
Colorado,2014,G,EAGLE,2052619002,744,338,"1,082",422,39.00%
Colorado,2014,G,EAGLE,2052619003,702,207,909,415,45.65%
Colorado,2014,G,EAGLE,2052619011,627,268,895,313,34.97%
Colorado,2014,G,EAGLE,2052619012,"1,072",484,"1,556",647,41.58%
Colorado,2014,G,EAGLE,2052619013,802,248,"1,050",508,48.38%
Colorado,2014,G,EAGLE,2052619014,640,209,849,415,48.88%
Colorado,2014,G,EAGLE,2052619015,"1,248",581,"1,829",684,37.40%
Colorado,2014,G,EAGLE,2052619019,"1,265",335,"1,600",811,50.69%
Colorado,2014,G,EAGLE,3052619004,882,110,992,658,66.33%
Colorado,2014,G,EAGLE,3052619005,"1,609",347,"1,956","1,140",58.28%
Colorado,2014,G,EAGLE,3052619006,775,151,926,497,53.67%
Colorado,2014,G,EAGLE,3052619007,"1,156",250,"1,406",837,59.53%
Colorado,2014,G,EAGLE,3052619008,538,79,617,311,50.41%
Colorado,2014,G,EAGLE,3052619009,814,170,984,539,54.78%
Colorado,2014,G,EAGLE,3052619010,146,28,174,115,66.09%
Colorado,2014,G,EAGLE,3052619016,602,70,672,478,71.13%
Colorado,2014,G,EAGLE,3052619017,801,262,"1,063",512,48.17%
Colorado,2014,G,EAGLE,3052619018,779,207,986,524,53.14%
Colorado,2014,G,EAGLE,3052619020,"1,263",169,"1,432",938,65.50%
Colorado,2014,G,EAGLE,3052619021,262,43,305,193,63.28%
Colorado,2014,G,EAGLE,3052619022,"1,088",257,"1,345",647,48.10%
Colorado,2014,G,EAGLE,3052619023,987,226,"1,213",593,48.89%
Colorado,2014,G,EAGLE,3052619024,"1,173",308,"1,481",786,53.07%
Colorado,2014,G,EAGLE,3052619025,"1,140",155,"1,295",835,64.48%
Colorado,2014,G,EAGLE,3052619026,932,144,"1,076",672,62.45%
Colorado,2014,G,EAGLE,3052619027,"1,502",200,"1,702","1,153",67.74%
Colorado,2014,G,EAGLE,3052619028,859,168,"1,027",588,57.25%
Colorado,2014,G,EAGLE,3052619029,"1,155",272,"1,427",739,51.79%
Colorado,2014,G,EAGLE,3052619030,901,136,"1,037",674,65.00%
Colorado,2014,G,EL PASO,5021821745,235,36,271,192,70.85%
Colorado,2014,G,EL PASO,5021921452,"1,395",208,"1,603",993,61.95%
Colorado,2014,G,EL PASO,5021921500,326,58,384,245,63.80%
Colorado,2014,G,EL PASO,5021921501,950,170,"1,120",686,61.25%
Colorado,2014,G,EL PASO,5021921502,727,138,865,558,64.51%
Colorado,2014,G,EL PASO,5021921521,947,244,"1,191",611,51.30%
Colorado,2014,G,EL PASO,5021921522,"1,240",196,"1,436",857,59.68%
Colorado,2014,G,EL PASO,5021921523,"1,017",169,"1,186",738,62.23%
Colorado,2014,G,EL PASO,5021921524,"1,357",184,"1,541","1,062",68.92%
Colorado,2014,G,EL PASO,5021921554,132,14,146,125,85.62%
Colorado,2014,G,EL PASO,5021921560,"1,094",185,"1,279",752,58.80%
Colorado,2014,G,EL PASO,5021921653,198,24,222,151,68.02%
Colorado,2014,G,EL PASO,5021921828,459,72,531,321,60.45%
Colorado,2014,G,EL PASO,5022021740,"1,716",301,"2,017","1,278",63.36%
Colorado,2014,G,EL PASO,5022121632,781,269,"1,050",398,37.90%
Colorado,2014,G,EL PASO,5022121639,"2,322",653,"2,975","1,256",42.22%
Colorado,2014,G,EL PASO,5022121652,685,87,772,449,58.16%
Colorado,2014,G,EL PASO,5022121801,906,254,"1,160",522,45.00%
Colorado,2014,G,EL PASO,5022121802,"2,538",793,"3,331","1,425",42.78%
Colorado,2014,G,EL PASO,5022121803,"2,408",737,"3,145","1,242",39.49%
Colorado,2014,G,EL PASO,5022121804,"2,201",610,"2,811","1,279",45.50%
Colorado,2014,G,EL PASO,5022121839,823,169,992,548,55.24%
Colorado,2014,G,EL PASO,5091421215,"2,681",451,"3,132","1,939",61.91%
Colorado,2014,G,EL PASO,5091421216,"2,195",378,"2,573","1,611",62.61%
Colorado,2014,G,EL PASO,5091421217,"2,290",351,"2,641","1,735",65.69%
Colorado,2014,G,EL PASO,5091421220,"3,055",535,"3,590","2,166",60.33%
Colorado,2014,G,EL PASO,5091421230,"2,091",272,"2,363","1,646",69.66%
Colorado,2014,G,EL PASO,5091421231,"2,093",350,"2,443","1,526",62.46%
Colorado,2014,G,EL PASO,5091421232,"1,734",319,"2,053","1,245",60.64%
Colorado,2014,G,EL PASO,5091421233,"1,576",210,"1,786","1,173",65.68%
Colorado,2014,G,EL PASO,5091421236,"1,712",446,"2,158","1,209",56.02%
Colorado,2014,G,EL PASO,5091421237,"1,589",319,"1,908","1,112",58.28%
Colorado,2014,G,EL PASO,5091421238,"2,204",456,"2,660","1,527",57.41%
Colorado,2014,G,EL PASO,5091521445,"1,247",136,"1,383",819,59.22%
Colorado,2014,G,EL PASO,5091821107,"1,391",417,"1,808",814,45.02%
Colorado,2014,G,EL PASO,5091821108,"1,162",138,"1,300",892,68.62%
Colorado,2014,G,EL PASO,5091821109,211,48,259,160,61.78%
Colorado,2014,G,EL PASO,5091921210,"2,192",313,"2,505","1,719",68.62%
Colorado,2014,G,EL PASO,5091921211,"2,030",348,"2,378","1,593",66.99%
Colorado,2014,G,EL PASO,5091921212,"1,602",178,"1,780","1,273",71.52%
Colorado,2014,G,EL PASO,5091921213,987,172,"1,159",789,68.08%
Colorado,2014,G,EL PASO,5091921214,"1,387",251,"1,638","1,106",67.52%
Colorado,2014,G,EL PASO,5091921218,960,85,"1,045",742,71.00%
Colorado,2014,G,EL PASO,5091921219,"1,222",129,"1,351",972,71.95%
Colorado,2014,G,EL PASO,5091921303,"1,955",312,"2,267","1,425",62.86%
Colorado,2014,G,EL PASO,5091921310,"2,094",290,"2,384","1,629",68.33%
Colorado,2014,G,EL PASO,5091921311,"1,988",205,"2,193","1,579",72.00%
Colorado,2014,G,EL PASO,5091921312,"1,986",207,"2,193","1,568",71.50%
Colorado,2014,G,EL PASO,5091921313,"1,186",178,"1,364",898,65.84%
Colorado,2014,G,EL PASO,5091921314,"1,796",275,"2,071","1,348",65.09%
Colorado,2014,G,EL PASO,5091921315,"1,633",260,"1,893","1,252",66.14%
Colorado,2014,G,EL PASO,5091921316,"2,100",212,"2,312","1,699",73.49%
Colorado,2014,G,EL PASO,5091921320,"1,780",213,"1,993","1,433",71.90%
Colorado,2014,G,EL PASO,5091921321,"1,322",154,"1,476","1,063",72.02%
Colorado,2014,G,EL PASO,5091921322,"1,274",146,"1,420","1,036",72.96%
Colorado,2014,G,EL PASO,5091921440,"1,947",212,"2,159","1,580",73.18%
Colorado,2014,G,EL PASO,5091921441,"2,682",462,"3,144","1,924",61.20%
Colorado,2014,G,EL PASO,5091921442,"1,986",287,"2,273","1,503",66.12%
Colorado,2014,G,EL PASO,5091921443,"2,214",514,"2,728","1,512",55.43%
Colorado,2014,G,EL PASO,5091921444,"2,120",380,"2,500","1,508",60.32%
Colorado,2014,G,EL PASO,5091921525,202,26,228,171,75.00%
Colorado,2014,G,EL PASO,5092021101,"2,131",381,"2,512","1,596",63.54%
Colorado,2014,G,EL PASO,5092021102,"1,645",191,"1,836","1,329",72.39%
Colorado,2014,G,EL PASO,5092021103,"1,986",433,"2,419","1,538",63.58%
Colorado,2014,G,EL PASO,5092021104,"2,063",550,"2,613","1,523",58.29%
Colorado,2014,G,EL PASO,5092021105,"1,918",231,"2,149","1,607",74.78%
Colorado,2014,G,EL PASO,5092021106,"2,299",709,"3,008","1,446",48.07%
Colorado,2014,G,EL PASO,5092021200,458,516,974,199,20.43%
Colorado,2014,G,EL PASO,5092021201,"1,709",144,"1,853","1,376",74.26%
Colorado,2014,G,EL PASO,5092021202,"1,845",226,"2,071","1,468",70.88%
Colorado,2014,G,EL PASO,5092021203,"1,829",207,"2,036","1,482",72.79%
Colorado,2014,G,EL PASO,5092021204,"2,013",250,"2,263","1,612",71.23%
Colorado,2014,G,EL PASO,5092021205,"1,946",361,"2,307","1,467",63.59%
Colorado,2014,G,EL PASO,5092021206,"1,834",362,"2,196","1,294",58.93%
Colorado,2014,G,EL PASO,5092021207,"1,827",369,"2,196","1,403",63.89%
Colorado,2014,G,EL PASO,5092021301,784,66,850,643,75.65%
Colorado,2014,G,EL PASO,5092021302,"1,776",274,"2,050","1,363",66.49%
Colorado,2014,G,EL PASO,5092021741,438,52,490,357,72.86%
Colorado,2014,G,EL PASO,5101421141,"2,027",573,"2,600","1,300",50.00%
Colorado,2014,G,EL PASO,5101421142,"1,994",620,"2,614","1,318",50.42%
Colorado,2014,G,EL PASO,5101421143,"2,436",462,"2,898","1,639",56.56%
Colorado,2014,G,EL PASO,5101421144,"1,313",229,"1,542",939,60.89%
Colorado,2014,G,EL PASO,5101421145,"1,676",307,"1,983","1,209",60.97%
Colorado,2014,G,EL PASO,5101421146,"2,293",430,"2,723","1,493",54.83%
Colorado,2014,G,EL PASO,5101421234,"1,708",319,"2,027","1,244",61.37%
Colorado,2014,G,EL PASO,5101421235,"2,172",446,"2,618","1,602",61.19%
Colorado,2014,G,EL PASO,5101421239,"1,761",446,"2,207","1,292",58.54%
Colorado,2014,G,EL PASO,5101421240,"2,085",514,"2,599","1,446",55.64%
Colorado,2014,G,EL PASO,5101421241,"1,186",244,"1,430",790,55.24%
Colorado,2014,G,EL PASO,5101421242,"2,268",563,"2,831","1,505",53.16%
Colorado,2014,G,EL PASO,5101421243,"1,599",475,"2,074","1,014",48.89%
Colorado,2014,G,EL PASO,5101521159,396,39,435,277,63.68%
Colorado,2014,G,EL PASO,5101521401,"2,315",578,"2,893","1,491",51.54%
Colorado,2014,G,EL PASO,5101521402,"2,124",591,"2,715","1,382",50.90%
Colorado,2014,G,EL PASO,5101521403,"2,721",439,"3,160","1,879",59.46%
Colorado,2014,G,EL PASO,5101521404,"1,671",520,"2,191",896,40.89%
Colorado,2014,G,EL PASO,5101521405,"1,790",353,"2,143","1,166",54.41%
Colorado,2014,G,EL PASO,5101521406,"1,716",467,"2,183","1,074",49.20%
Colorado,2014,G,EL PASO,5101621120,"1,823",357,"2,180","1,434",65.78%
Colorado,2014,G,EL PASO,5101621121,"1,125",301,"1,426",747,52.38%
Colorado,2014,G,EL PASO,5101621122,"1,551",638,"2,189",892,40.75%
Colorado,2014,G,EL PASO,5101621123,"2,235",531,"2,766","1,462",52.86%
Colorado,2014,G,EL PASO,5101621124,"1,572",369,"1,941","1,163",59.92%
Colorado,2014,G,EL PASO,5101621125,"2,121",344,"2,465","1,556",63.12%
Colorado,2014,G,EL PASO,5101621126,"1,780",352,"2,132","1,197",56.14%
Colorado,2014,G,EL PASO,5101621127,"2,202",311,"2,513","1,548",61.60%
Colorado,2014,G,EL PASO,5101621128,"1,859",194,"2,053","1,523",74.18%
Colorado,2014,G,EL PASO,5101621129,"2,052",813,"2,865","1,239",43.25%
Colorado,2014,G,EL PASO,5101621130,"2,096",329,"2,425","1,468",60.54%
Colorado,2014,G,EL PASO,5101621131,"1,730",276,"2,006","1,254",62.51%
Colorado,2014,G,EL PASO,5101621140,"1,964",278,"2,242","1,397",62.31%
Colorado,2014,G,EL PASO,5101621147,898,258,"1,156",569,49.22%
Colorado,2014,G,EL PASO,5101621148,"1,613",277,"1,890","1,098",58.10%
Colorado,2014,G,EL PASO,5101621149,"1,936",352,"2,288","1,485",64.90%
Colorado,2014,G,EL PASO,5101621150,"1,982",198,"2,180","1,552",71.19%
Colorado,2014,G,EL PASO,5101621151,"1,706",248,"1,954","1,253",64.12%
Colorado,2014,G,EL PASO,5101621152,"2,337",671,"3,008","1,460",48.54%
Colorado,2014,G,EL PASO,5101621153,"2,028",346,"2,374","1,450",61.08%
Colorado,2014,G,EL PASO,5101621154,"2,463",952,"3,415","1,322",38.71%
Colorado,2014,G,EL PASO,5101621157,"1,425",325,"1,750",959,54.80%
Colorado,2014,G,EL PASO,5101621160,"1,625",329,"1,954","1,120",57.32%
Colorado,2014,G,EL PASO,5101621175,"1,886",385,"2,271","1,216",53.54%
Colorado,2014,G,EL PASO,5101821171,"1,213",175,"1,388",921,66.35%
Colorado,2014,G,EL PASO,5101821174,"1,808",437,"2,245","1,190",53.01%
Colorado,2014,G,EL PASO,5101821181,195,37,232,125,53.88%
Colorado,2014,G,EL PASO,5111721182,"1,415",324,"1,739",770,44.28%
Colorado,2014,G,EL PASO,5111721183,"2,153",799,"2,952","1,299",44.00%
Colorado,2014,G,EL PASO,5111721184,"2,564","1,230","3,794","1,208",31.84%
Colorado,2014,G,EL PASO,5111721190,"1,458",625,"2,083",794,38.12%
Colorado,2014,G,EL PASO,5111721193,959,378,"1,337",534,39.94%
Colorado,2014,G,EL PASO,5111721194,837,314,"1,151",420,36.49%
Colorado,2014,G,EL PASO,5111721610,878,472,"1,350",431,31.93%
Colorado,2014,G,EL PASO,5111721611,"2,958","1,508","4,466","1,377",30.83%
Colorado,2014,G,EL PASO,5111721612,"2,635",848,"3,483","1,238",35.54%
Colorado,2014,G,EL PASO,5111721613,"2,493",634,"3,127","1,340",42.85%
Colorado,2014,G,EL PASO,5111721620,"2,822","1,359","4,181","1,370",32.77%
Colorado,2014,G,EL PASO,5111721621,"2,744",898,"3,642","1,365",37.48%
Colorado,2014,G,EL PASO,5111721622,"2,787",968,"3,755","1,363",36.30%
Colorado,2014,G,EL PASO,5111721623,"2,505",676,"3,181","1,252",39.36%
Colorado,2014,G,EL PASO,5111821110,"2,067",575,"2,642","1,397",52.88%
Colorado,2014,G,EL PASO,5111821111,"2,053",498,"2,551","1,342",52.61%
Colorado,2014,G,EL PASO,5111821112,"2,049",557,"2,606","1,339",51.38%
Colorado,2014,G,EL PASO,5111821113,"2,018",526,"2,544","1,332",52.36%
Colorado,2014,G,EL PASO,5111821114,"2,337",490,"2,827","1,544",54.62%
Colorado,2014,G,EL PASO,5111821170,"1,988",448,"2,436","1,469",60.30%
Colorado,2014,G,EL PASO,5111821172,"2,108",370,"2,478","1,588",64.08%
Colorado,2014,G,EL PASO,5111821173,"2,247",470,"2,717","1,559",57.38%
Colorado,2014,G,EL PASO,5111821176,"2,673","1,685","4,358","1,509",34.63%
Colorado,2014,G,EL PASO,5111821177,"2,987","1,215","4,202","1,528",36.36%
Colorado,2014,G,EL PASO,5111821178,"2,626",717,"3,343","1,495",44.72%
Colorado,2014,G,EL PASO,5111821179,"2,385",717,"3,102","1,464",47.20%
Colorado,2014,G,EL PASO,5111821180,"2,701","1,080","3,781","1,483",39.22%
Colorado,2014,G,EL PASO,5111821742,"1,142",302,"1,444",857,59.35%
Colorado,2014,G,EL PASO,5111821743,"1,302",316,"1,618","1,007",62.24%
Colorado,2014,G,EL PASO,5111821744,"1,136",150,"1,286",951,73.95%
Colorado,2014,G,EL PASO,5112021601,"2,270",765,"3,035","1,169",38.52%
Colorado,2014,G,EL PASO,5121521158,"2,103",379,"2,482","1,472",59.31%
Colorado,2014,G,EL PASO,5121521161,"1,519",146,"1,665","1,183",71.05%
Colorado,2014,G,EL PASO,5121521162,"1,625",201,"1,826","1,189",65.12%
Colorado,2014,G,EL PASO,5121521191,"1,596",360,"1,956","1,076",55.01%
Colorado,2014,G,EL PASO,5121521192,"2,064",483,"2,547","1,368",53.71%
Colorado,2014,G,EL PASO,5121521195,"2,644","1,048","3,692","1,333",36.11%
Colorado,2014,G,EL PASO,5121521410,"2,144",394,"2,538","1,456",57.37%
Colorado,2014,G,EL PASO,5121521411,"1,946",446,"2,392","1,278",53.43%
Colorado,2014,G,EL PASO,5121521412,"2,451",526,"2,977","1,517",50.96%
Colorado,2014,G,EL PASO,5121521413,"2,170",535,"2,705","1,426",52.72%
Colorado,2014,G,EL PASO,5121521414,"1,676",312,"1,988","1,067",53.67%
Colorado,2014,G,EL PASO,5121521415,"1,884",425,"2,309","1,084",46.95%
Colorado,2014,G,EL PASO,5121521420,"2,647",631,"3,278","1,567",47.80%
Colorado,2014,G,EL PASO,5121521650,"1,302",302,"1,604",710,44.26%
Colorado,2014,G,EL PASO,5121621155,"1,210",241,"1,451",796,54.86%
Colorado,2014,G,EL PASO,5121621156,902,149,"1,051",649,61.75%
Colorado,2014,G,EL PASO,5121721631,449,167,616,233,37.82%
Colorado,2014,G,EL PASO,5121821115,857,262,"1,119",614,54.87%
Colorado,2014,G,EL PASO,5121821721,984,61,"1,045",815,77.99%
Colorado,2014,G,EL PASO,5121821722,"1,555",183,"1,738","1,249",71.86%
Colorado,2014,G,EL PASO,5121821723,"2,144",539,"2,683","1,490",55.53%
Colorado,2014,G,EL PASO,5121821724,"1,730",612,"2,342","1,118",47.74%
Colorado,2014,G,EL PASO,5121921451,"1,167",204,"1,371",792,57.77%
Colorado,2014,G,EL PASO,5121921453,"1,417",174,"1,591","1,064",66.88%
Colorado,2014,G,EL PASO,5121921651,614,141,755,324,42.91%
Colorado,2014,G,EL PASO,5122021602,"1,191",178,"1,369",901,65.81%
Colorado,2014,G,EL PASO,5122021603,"1,018",354,"1,372",611,44.53%
Colorado,2014,G,EL PASO,5122021604,"2,191","1,300","3,491","1,220",34.95%
Colorado,2014,G,EL PASO,5122021725,"1,492",289,"1,781","1,136",63.78%
Colorado,2014,G,EL PASO,5122021726,"1,129",101,"1,230",915,74.39%
Colorado,2014,G,EL PASO,5122021727,"1,419",158,"1,577","1,156",73.30%
Colorado,2014,G,EL PASO,5122021728,"1,812",289,"2,101","1,449",68.97%
Colorado,2014,G,EL PASO,5122021729,"1,885",287,"2,172","1,538",70.81%
Colorado,2014,G,EL PASO,5122021730,"2,039",370,"2,409","1,504",62.43%
Colorado,2014,G,EL PASO,5122121633,"2,555",545,"3,100","1,564",50.45%
Colorado,2014,G,EL PASO,5122121634,"2,269",421,"2,690","1,416",52.64%
Colorado,2014,G,EL PASO,5122121635,"1,547",279,"1,826",960,52.57%
Colorado,2014,G,EL PASO,5122121636,"1,758",338,"2,096","1,009",48.14%
Colorado,2014,G,EL PASO,5122121637,"2,141",460,"2,601","1,329",51.10%
Colorado,2014,G,EL PASO,5122121638,"2,034",393,"2,427","1,226",50.52%
Colorado,2014,G,EL PASO,5122121640,"2,493",540,"3,033","1,404",46.29%
Colorado,2014,G,EL PASO,5122121641,"2,812",516,"3,328","1,641",49.31%
Colorado,2014,G,EL PASO,5122121800,"1,258","2,224","3,482",149,4.28%
Colorado,2014,G,ELBERT,4016420001,727,153,880,466,52.95%
Colorado,2014,G,ELBERT,4016420002,"1,770",206,"1,976","1,391",70.39%
Colorado,2014,G,ELBERT,4016420003,"1,123",134,"1,257",875,69.61%
Colorado,2014,G,ELBERT,4016420004,"1,285",189,"1,474","1,013",68.72%
Colorado,2014,G,ELBERT,4016420005,654,87,741,481,64.91%
Colorado,2014,G,ELBERT,4016420006,"1,408",196,"1,604","1,086",67.71%
Colorado,2014,G,ELBERT,4016420007,"1,274",168,"1,442",983,68.17%
Colorado,2014,G,ELBERT,4016420008,779,83,862,580,67.29%
Colorado,2014,G,ELBERT,4016420009,908,132,"1,040",737,70.87%
Colorado,2014,G,ELBERT,4016420010,"1,305",151,"1,456","1,009",69.30%
Colorado,2014,G,ELBERT,4016420011,959,136,"1,095",770,70.32%
Colorado,2014,G,ELBERT,4016420012,"1,164",204,"1,368",860,62.87%
Colorado,2014,G,ELBERT,4016420013,888,126,"1,014",723,71.30%
Colorado,2014,G,ELBERT,4016420014,"1,295",218,"1,513",999,66.03%
Colorado,2014,G,ELBERT,4016420015,921,141,"1,062",677,63.75%
Colorado,2014,G,FREMONT,5024722001,890,126,"1,016",630,62.01%
Colorado,2014,G,FREMONT,5024722002,"1,016",174,"1,190",651,54.71%
Colorado,2014,G,FREMONT,5024722003,"1,007",126,"1,133",744,65.67%
Colorado,2014,G,FREMONT,5024722025,202,24,226,137,60.62%
Colorado,2014,G,FREMONT,5024722026,427,56,483,323,66.87%
Colorado,2014,G,FREMONT,5024722028,261,24,285,184,64.56%
Colorado,2014,G,FREMONT,5026022004,875,140,"1,015",596,58.72%
Colorado,2014,G,FREMONT,5026022005,621,136,757,403,53.24%
Colorado,2014,G,FREMONT,5026022006,610,71,681,393,57.71%
Colorado,2014,G,FREMONT,5026022007,"1,366",238,"1,604",974,60.72%
Colorado,2014,G,FREMONT,5026022008,767,98,865,529,61.16%
Colorado,2014,G,FREMONT,5026022009,"1,151",113,"1,264",891,70.49%
Colorado,2014,G,FREMONT,5026022010,743,77,820,536,65.37%
Colorado,2014,G,FREMONT,5026022011,"2,024",244,"2,268","1,556",68.61%
Colorado,2014,G,FREMONT,5026022012,685,223,908,419,46.15%
Colorado,2014,G,FREMONT,5026022013,941,189,"1,130",634,56.11%
Colorado,2014,G,FREMONT,5026022014,762,151,913,525,57.50%
Colorado,2014,G,FREMONT,5026022015,644,79,723,477,65.98%
Colorado,2014,G,FREMONT,5026022016,820,68,888,601,67.68%
Colorado,2014,G,FREMONT,5026022017,751,118,869,543,62.49%
Colorado,2014,G,FREMONT,5026022018,903,136,"1,039",620,59.67%
Colorado,2014,G,FREMONT,5026022019,"1,767",297,"2,064","1,187",57.51%
Colorado,2014,G,FREMONT,5026022020,"1,207",209,"1,416",801,56.57%
Colorado,2014,G,FREMONT,5026022021,609,58,667,491,73.61%
Colorado,2014,G,FREMONT,5026022022,"1,314",159,"1,473",975,66.19%
Colorado,2014,G,FREMONT,5026022023,368,37,405,289,71.36%
Colorado,2014,G,FREMONT,5026022024,601,82,683,471,68.96%
Colorado,2014,G,FREMONT,5026022027,236,26,262,161,61.45%
Colorado,2014,G,FREMONT,5026022029,519,42,561,384,68.45%
Colorado,2014,G,FREMONT,5026022030,665,99,764,483,63.22%
Colorado,2014,G,GARFIELD,3085723001,"1,021",171,"1,192",706,59.23%
Colorado,2014,G,GARFIELD,3085723002,"1,806",232,"2,038","1,354",66.44%
Colorado,2014,G,GARFIELD,3085723003,"1,281",236,"1,517",869,57.28%
Colorado,2014,G,GARFIELD,3085723004,"1,481",170,"1,651","1,052",63.72%
Colorado,2014,G,GARFIELD,3085723005,"1,316",210,"1,526",885,57.99%
Colorado,2014,G,GARFIELD,3085723006,932,156,"1,088",642,59.01%
Colorado,2014,G,GARFIELD,3085723007,777,155,932,559,59.98%
Colorado,2014,G,GARFIELD,3085723008,856,178,"1,034",556,53.77%
Colorado,2014,G,GARFIELD,3085723009,945,199,"1,144",663,57.95%
Colorado,2014,G,GARFIELD,3085723010,"1,337",177,"1,514","1,030",68.03%
Colorado,2014,G,GARFIELD,3085723011,891,100,991,697,70.33%
Colorado,2014,G,GARFIELD,3085723012,"1,129",154,"1,283",735,57.29%
Colorado,2014,G,GARFIELD,3085723013,667,112,779,408,52.37%
Colorado,2014,G,GARFIELD,3085723014,840,177,"1,017",570,56.05%
Colorado,2014,G,GARFIELD,3085723015,"1,787",245,"2,032","1,192",58.66%
Colorado,2014,G,GARFIELD,3085723016,"1,363",198,"1,561",929,59.51%
Colorado,2014,G,GARFIELD,3085723017,"1,109",184,"1,293",806,62.34%
Colorado,2014,G,GARFIELD,3085723018,661,58,719,515,71.63%
Colorado,2014,G,GARFIELD,3085723019,"1,238",222,"1,460",804,55.07%
Colorado,2014,G,GARFIELD,3085723020,"1,167",217,"1,384",771,55.71%
Colorado,2014,G,GARFIELD,3085723021,"1,175",207,"1,382",790,57.16%
Colorado,2014,G,GARFIELD,3085723022,922,263,"1,185",527,44.47%
Colorado,2014,G,GARFIELD,3085723023,885,194,"1,079",544,50.42%
Colorado,2014,G,GARFIELD,3085723024,468,54,522,368,70.50%
Colorado,2014,G,GARFIELD,3085723025,469,108,577,327,56.67%
Colorado,2014,G,GARFIELD,3085723026,"1,069",239,"1,308",827,63.23%
Colorado,2014,G,GARFIELD,3085723027,841,287,"1,128",545,48.32%
Colorado,2014,G,GILPIN,2161324001,678,130,808,473,58.54%
Colorado,2014,G,GILPIN,2161324002,652,64,716,516,72.07%
Colorado,2014,G,GILPIN,2161324003,818,107,925,614,66.38%
Colorado,2014,G,GILPIN,2161324004,617,95,712,411,57.72%
Colorado,2014,G,GILPIN,2161324005,596,78,674,428,63.50%
Colorado,2014,G,GILPIN,2161324006,741,95,836,518,61.96%
Colorado,2014,G,GRAND,2081325001,746,114,860,572,66.51%
Colorado,2014,G,GRAND,2081325002,"1,080",207,"1,287",828,64.34%
Colorado,2014,G,GRAND,2081325003,"1,291",315,"1,606",937,58.34%
Colorado,2014,G,GRAND,2081325004,635,125,760,472,62.11%
Colorado,2014,G,GRAND,2081325005,879,169,"1,048",643,61.35%
Colorado,2014,G,GRAND,2081325006,604,178,782,379,48.47%
Colorado,2014,G,GRAND,2081325007,884,268,"1,152",574,49.83%
Colorado,2014,G,GRAND,2081325008,690,104,794,529,66.62%
Colorado,2014,G,GRAND,2081325009,576,130,706,388,54.96%
Colorado,2014,G,GRAND,2081325010,761,123,884,576,65.16%
Colorado,2014,G,GRAND,2081325011,608,103,711,424,59.63%
Colorado,2014,G,GRAND,2081325012,842,148,990,658,66.46%
Colorado,2014,G,GUNNISON,3055926008,716,107,823,559,67.92%
Colorado,2014,G,GUNNISON,3055926009,780,188,968,588,60.74%
Colorado,2014,G,GUNNISON,3055926010,515,306,821,241,29.35%
Colorado,2014,G,GUNNISON,3055926012,208,43,251,154,61.35%
Colorado,2014,G,GUNNISON,3055926013,"1,042",212,"1,254",838,66.83%
Colorado,2014,G,GUNNISON,3055926014,978,314,"1,292",660,51.08%
Colorado,2014,G,GUNNISON,3055926015,427,178,605,281,46.45%
Colorado,2014,G,GUNNISON,3056126001,91,29,120,53,44.17%
