State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2018,G,DOUGLAS,6304318242,"1,039",147,"1,186",805,67.88%
Colorado,2018,G,DOUGLAS,6304318244,"1,445",120,"1,565","1,179",75.34%
Colorado,2018,G,DOUGLAS,6304318246,"1,610",141,"1,751","1,300",74.24%
Colorado,2018,G,DOUGLAS,6304318248,"1,061",94,"1,155",898,77.75%
Colorado,2018,G,DOUGLAS,6304318270,842,211,"1,053",611,58.02%
Colorado,2018,G,EAGLE,2052619001,189,37,226,122,53.98%
Colorado,2018,G,EAGLE,2052619002,794,261,"1,055",552,52.32%
Colorado,2018,G,EAGLE,2052619003,803,171,974,542,55.65%
Colorado,2018,G,EAGLE,2052619011,704,231,935,435,46.52%
Colorado,2018,G,EAGLE,2052619012,"1,368",384,"1,752",952,54.34%
Colorado,2018,G,EAGLE,2052619013,926,216,"1,142",670,58.67%
Colorado,2018,G,EAGLE,2052619014,672,143,815,490,60.12%
Colorado,2018,G,EAGLE,2052619015,"1,409",488,"1,897",952,50.18%
Colorado,2018,G,EAGLE,2052619019,"1,441",300,"1,741","1,041",59.79%
Colorado,2018,G,EAGLE,3052619004,982,113,"1,095",756,69.04%
Colorado,2018,G,EAGLE,3052619005,"1,846",311,"2,157","1,386",64.26%
Colorado,2018,G,EAGLE,3052619006,893,121,"1,014",584,57.59%
Colorado,2018,G,EAGLE,3052619007,"1,264",149,"1,413","1,034",73.18%
Colorado,2018,G,EAGLE,3052619008,657,82,739,430,58.19%
Colorado,2018,G,EAGLE,3052619009,"1,039",150,"1,189",707,59.46%
Colorado,2018,G,EAGLE,3052619010,160,19,179,123,68.72%
Colorado,2018,G,EAGLE,3052619016,631,62,693,502,72.44%
Colorado,2018,G,EAGLE,3052619017,898,181,"1,079",640,59.31%
Colorado,2018,G,EAGLE,3052619018,838,222,"1,060",616,58.11%
Colorado,2018,G,EAGLE,3052619020,"1,380",157,"1,537","1,079",70.20%
Colorado,2018,G,EAGLE,3052619021,293,32,325,229,70.46%
Colorado,2018,G,EAGLE,3052619022,"1,331",276,"1,607",846,52.64%
Colorado,2018,G,EAGLE,3052619023,"1,348",211,"1,559",853,54.71%
Colorado,2018,G,EAGLE,3052619024,"1,531",233,"1,764","1,165",66.04%
Colorado,2018,G,EAGLE,3052619025,"1,294",116,"1,410","1,038",73.62%
Colorado,2018,G,EAGLE,3052619026,"1,212",129,"1,341",910,67.86%
Colorado,2018,G,EAGLE,3052619027,"1,782",191,"1,973","1,463",74.15%
Colorado,2018,G,EAGLE,3052619028,967,117,"1,084",751,69.28%
Colorado,2018,G,EAGLE,3052619029,"1,299",243,"1,542",965,62.58%
Colorado,2018,G,EAGLE,3052619030,"1,085",122,"1,207",859,71.17%
Colorado,2018,G,EL PASO,5021821745,270,26,296,216,72.97%
Colorado,2018,G,EL PASO,5021921452,"1,566",165,"1,731","1,109",64.07%
Colorado,2018,G,EL PASO,5021921500,399,57,456,283,62.06%
Colorado,2018,G,EL PASO,5021921501,"1,035",141,"1,176",741,63.01%
Colorado,2018,G,EL PASO,5021921502,892,109,"1,001",650,64.94%
Colorado,2018,G,EL PASO,5021921521,"1,221",261,"1,482",763,51.48%
Colorado,2018,G,EL PASO,5021921522,"1,367",192,"1,559",985,63.18%
Colorado,2018,G,EL PASO,5021921523,"1,147",152,"1,299",838,64.51%
Colorado,2018,G,EL PASO,5021921524,"1,562",132,"1,694","1,215",71.72%
Colorado,2018,G,EL PASO,5021921554,159,21,180,121,67.22%
Colorado,2018,G,EL PASO,5021921560,"1,265",186,"1,451",847,58.37%
Colorado,2018,G,EL PASO,5021921653,199,14,213,166,77.93%
Colorado,2018,G,EL PASO,5021921828,522,70,592,338,57.09%
Colorado,2018,G,EL PASO,5022021740,"1,963",243,"2,206","1,549",70.22%
Colorado,2018,G,EL PASO,5022121632,"1,924",515,"2,439","1,056",43.30%
Colorado,2018,G,EL PASO,5022121639,"1,978",527,"2,505","1,138",45.43%
Colorado,2018,G,EL PASO,5022121652,"1,191",140,"1,331",807,60.63%
Colorado,2018,G,EL PASO,5022121801,"1,298",318,"1,616",701,43.38%
Colorado,2018,G,EL PASO,5022121802,"1,346",240,"1,586",781,49.24%
Colorado,2018,G,EL PASO,5022121803,"1,451",339,"1,790",797,44.53%
Colorado,2018,G,EL PASO,5022121804,"1,072",232,"1,304",667,51.15%
Colorado,2018,G,EL PASO,5022121805,"1,300",227,"1,527",754,49.38%
Colorado,2018,G,EL PASO,5022121806,"1,103",181,"1,284",686,53.43%
Colorado,2018,G,EL PASO,5022121807,"1,134",319,"1,453",627,43.15%
Colorado,2018,G,EL PASO,5022121808,"1,432",408,"1,840",792,43.04%
Colorado,2018,G,EL PASO,5022121839,950,168,"1,118",670,59.93%
Colorado,2018,G,EL PASO,5091421215,"1,953",332,"2,285","1,502",65.73%
Colorado,2018,G,EL PASO,5091421216,"2,195",230,"2,425","1,660",68.45%
Colorado,2018,G,EL PASO,5091421217,"1,021",62,"1,083",836,77.19%
Colorado,2018,G,EL PASO,5091421220,"1,652",169,"1,821","1,251",68.70%
Colorado,2018,G,EL PASO,5091421221,"1,715",185,"1,900","1,280",67.37%
Colorado,2018,G,EL PASO,5091421222,"1,976",181,"2,157","1,524",70.65%
Colorado,2018,G,EL PASO,5091421223,"1,532",147,"1,679","1,149",68.43%
Colorado,2018,G,EL PASO,5091421224,"1,578",208,"1,786","1,158",64.84%
Colorado,2018,G,EL PASO,5091421225,"1,778",216,"1,994","1,401",70.26%
Colorado,2018,G,EL PASO,5091421227,"1,272",152,"1,424",973,68.33%
Colorado,2018,G,EL PASO,5091421230,"1,664",143,"1,807","1,296",71.72%
Colorado,2018,G,EL PASO,5091421231,"1,589",187,"1,776","1,169",65.82%
Colorado,2018,G,EL PASO,5091421232,"1,527",242,"1,769","1,176",66.48%
Colorado,2018,G,EL PASO,5091421233,"1,637",197,"1,834","1,257",68.54%
Colorado,2018,G,EL PASO,5091421234,"1,667",166,"1,833","1,298",70.81%
Colorado,2018,G,EL PASO,5091421236,"1,167",157,"1,324",900,67.98%
Colorado,2018,G,EL PASO,5091421237,"1,161",206,"1,367",816,59.69%
Colorado,2018,G,EL PASO,5091421238,"1,268",169,"1,437",917,63.81%
Colorado,2018,G,EL PASO,5091421246,"1,268",300,"1,568",876,55.87%
Colorado,2018,G,EL PASO,5091421247,"1,125",163,"1,288",799,62.03%
Colorado,2018,G,EL PASO,5091521445,"1,415",215,"1,630",956,58.65%
Colorado,2018,G,EL PASO,5091521454,"1,327",126,"1,453",945,65.04%
Colorado,2018,G,EL PASO,5091821107,"1,563",373,"1,936","1,021",52.74%
Colorado,2018,G,EL PASO,5091821108,"1,278",115,"1,393",991,71.14%
Colorado,2018,G,EL PASO,5091821109,209,34,243,162,66.67%
Colorado,2018,G,EL PASO,5091921209,"1,560",142,"1,702","1,260",74.03%
Colorado,2018,G,EL PASO,5091921210,"1,567",203,"1,770","1,243",70.23%
Colorado,2018,G,EL PASO,5091921211,"1,340",202,"1,542","1,053",68.29%
Colorado,2018,G,EL PASO,5091921212,"1,685",163,"1,848","1,386",75.00%
Colorado,2018,G,EL PASO,5091921213,"1,332",100,"1,432","1,056",73.74%
Colorado,2018,G,EL PASO,5091921214,"1,684",118,"1,802","1,372",76.14%
Colorado,2018,G,EL PASO,5091921218,"1,059",79,"1,138",845,74.25%
Colorado,2018,G,EL PASO,5091921219,"1,349",94,"1,443","1,084",75.12%
Colorado,2018,G,EL PASO,5091921303,"1,414",137,"1,551","1,135",73.18%
Colorado,2018,G,EL PASO,5091921304,"1,410",154,"1,564","1,055",67.46%
Colorado,2018,G,EL PASO,5091921310,"1,726",144,"1,870","1,415",75.67%
Colorado,2018,G,EL PASO,5091921311,"1,882",149,"2,031","1,521",74.89%
Colorado,2018,G,EL PASO,5091921312,"1,794",159,"1,953","1,515",77.57%
Colorado,2018,G,EL PASO,5091921313,"1,540",173,"1,713","1,202",70.17%
Colorado,2018,G,EL PASO,5091921314,"1,462",125,"1,587","1,214",76.50%
Colorado,2018,G,EL PASO,5091921315,"1,372",123,"1,495","1,088",72.78%
Colorado,2018,G,EL PASO,5091921316,"1,281",91,"1,372","1,061",77.33%
Colorado,2018,G,EL PASO,5091921317,"1,915",164,"2,079","1,580",76.00%
Colorado,2018,G,EL PASO,5091921318,"1,397",98,"1,495","1,153",77.12%
Colorado,2018,G,EL PASO,5091921319,"1,334",236,"1,570","1,048",66.75%
Colorado,2018,G,EL PASO,5091921320,"1,491",123,"1,614","1,204",74.60%
Colorado,2018,G,EL PASO,5091921321,"1,634",129,"1,763","1,363",77.31%
Colorado,2018,G,EL PASO,5091921322,"1,488",124,"1,612","1,227",76.12%
Colorado,2018,G,EL PASO,5091921440,"1,660",135,"1,795","1,355",75.49%
Colorado,2018,G,EL PASO,5091921441,"1,279",123,"1,402","1,015",72.40%
Colorado,2018,G,EL PASO,5091921442,"1,815",202,"2,017","1,342",66.53%
Colorado,2018,G,EL PASO,5091921443,"1,330",174,"1,504",926,61.57%
Colorado,2018,G,EL PASO,5091921444,"1,834",155,"1,989","1,384",69.58%
Colorado,2018,G,EL PASO,5091921446,"1,543",280,"1,823","1,086",59.57%
Colorado,2018,G,EL PASO,5091921447,"1,420",234,"1,654",967,58.46%
Colorado,2018,G,EL PASO,5091921448,"1,347",272,"1,619",922,56.95%
Colorado,2018,G,EL PASO,5091921449,"1,103",141,"1,244",754,60.61%
Colorado,2018,G,EL PASO,5091921450,"1,261",141,"1,402",908,64.76%
Colorado,2018,G,EL PASO,5091921525,233,17,250,166,66.40%
Colorado,2018,G,EL PASO,5092021101,"1,607",261,"1,868","1,104",59.10%
Colorado,2018,G,EL PASO,5092021102,"1,777",141,"1,918","1,488",77.58%
Colorado,2018,G,EL PASO,5092021103,"1,711",315,"2,026","1,311",64.71%
Colorado,2018,G,EL PASO,5092021104,"1,943",312,"2,255","1,508",66.87%
Colorado,2018,G,EL PASO,5092021105,"1,418",100,"1,518","1,258",82.87%
Colorado,2018,G,EL PASO,5092021106,"1,638",394,"2,032","1,187",58.42%
Colorado,2018,G,EL PASO,5092021116,"1,700",167,"1,867","1,437",76.97%
Colorado,2018,G,EL PASO,5092021117,"1,516",351,"1,867","1,031",55.22%
Colorado,2018,G,EL PASO,5092021200,657,430,"1,087",301,27.69%
Colorado,2018,G,EL PASO,5092021201,"1,780",148,"1,928","1,475",76.50%
Colorado,2018,G,EL PASO,5092021202,"1,650",158,"1,808","1,332",73.67%
Colorado,2018,G,EL PASO,5092021203,"1,490",131,"1,621","1,210",74.65%
Colorado,2018,G,EL PASO,5092021204,"1,624",141,"1,765","1,309",74.16%
Colorado,2018,G,EL PASO,5092021205,"1,721",271,"1,992","1,297",65.11%
Colorado,2018,G,EL PASO,5092021206,"1,120",170,"1,290",804,62.33%
Colorado,2018,G,EL PASO,5092021207,"1,997",282,"2,279","1,567",68.76%
Colorado,2018,G,EL PASO,5092021208,"1,569",149,"1,718","1,265",73.63%
Colorado,2018,G,EL PASO,5092021226,969,172,"1,141",696,61.00%
Colorado,2018,G,EL PASO,5092021301,914,66,980,766,78.16%
Colorado,2018,G,EL PASO,5092021302,"1,915",256,"2,171","1,563",71.99%
Colorado,2018,G,EL PASO,5092021741,486,37,523,404,77.25%
Colorado,2018,G,EL PASO,5101421134,"1,156",263,"1,419",768,54.12%
Colorado,2018,G,EL PASO,5101421135,653,168,821,422,51.40%
Colorado,2018,G,EL PASO,5101421141,"1,522",252,"1,774","1,058",59.64%
Colorado,2018,G,EL PASO,5101421142,"1,855",239,"2,094","1,369",65.38%
Colorado,2018,G,EL PASO,5101421143,983,132,"1,115",700,62.78%
Colorado,2018,G,EL PASO,5101421144,"1,482",179,"1,661","1,075",64.72%
Colorado,2018,G,EL PASO,5101421145,"1,859",213,"2,072","1,367",65.97%
Colorado,2018,G,EL PASO,5101421146,927,146,"1,073",693,64.59%
Colorado,2018,G,EL PASO,5101421163,"1,314",408,"1,722",869,50.46%
Colorado,2018,G,EL PASO,5101421164,"1,570",249,"1,819","1,063",58.44%
Colorado,2018,G,EL PASO,5101421235,"1,752",242,"1,994","1,320",66.20%
Colorado,2018,G,EL PASO,5101421239,"1,567",318,"1,885","1,140",60.48%
Colorado,2018,G,EL PASO,5101421240,"1,631",214,"1,845","1,190",64.50%
Colorado,2018,G,EL PASO,5101421241,"1,923",277,"2,200","1,383",62.86%
Colorado,2018,G,EL PASO,5101421242,"1,714",415,"2,129","1,163",54.63%
Colorado,2018,G,EL PASO,5101421243,"1,718",350,"2,068","1,179",57.01%
Colorado,2018,G,EL PASO,5101421244,"1,782",348,"2,130","1,260",59.15%
Colorado,2018,G,EL PASO,5101421245,"1,641",250,"1,891","1,323",69.96%
Colorado,2018,G,EL PASO,5101521159,387,48,435,282,64.83%
Colorado,2018,G,EL PASO,5101521401,"1,565",235,"1,800","1,008",56.00%
Colorado,2018,G,EL PASO,5101521402,"1,755",382,"2,137","1,156",54.09%
Colorado,2018,G,EL PASO,5101521403,"1,618",242,"1,860","1,133",60.91%
Colorado,2018,G,EL PASO,5101521404,"1,501",350,"1,851",877,47.38%
Colorado,2018,G,EL PASO,5101521405,"1,385",242,"1,627",941,57.84%
Colorado,2018,G,EL PASO,5101521406,"1,538",273,"1,811","1,037",57.26%
Colorado,2018,G,EL PASO,5101521407,"1,637",289,"1,926","1,123",58.31%
Colorado,2018,G,EL PASO,5101521408,"1,685",304,"1,989","1,220",61.34%
Colorado,2018,G,EL PASO,5101521417,"1,497",280,"1,777",928,52.22%
Colorado,2018,G,EL PASO,5101521423,"1,324",90,"1,414",966,68.32%
Colorado,2018,G,EL PASO,5101621120,"1,065",132,"1,197",838,70.01%
Colorado,2018,G,EL PASO,5101621121,"1,925",388,"2,313","1,430",61.82%
Colorado,2018,G,EL PASO,5101621122,"1,926",594,"2,520","1,124",44.60%
Colorado,2018,G,EL PASO,5101621123,"2,067",343,"2,410","1,320",54.77%
Colorado,2018,G,EL PASO,5101621124,826,372,"1,198",560,46.74%
Colorado,2018,G,EL PASO,5101621125,"1,828",263,"2,091","1,357",64.90%
Colorado,2018,G,EL PASO,5101621126,"1,914",288,"2,202","1,331",60.45%
Colorado,2018,G,EL PASO,5101621127,"1,922",201,"2,123","1,419",66.84%
Colorado,2018,G,EL PASO,5101621128,"1,727",226,"1,953","1,389",71.12%
Colorado,2018,G,EL PASO,5101621129,"1,853",631,"2,484","1,119",45.05%
Colorado,2018,G,EL PASO,5101621130,"1,550",267,"1,817","1,084",59.66%
Colorado,2018,G,EL PASO,5101621131,"1,622",208,"1,830","1,175",64.21%
Colorado,2018,G,EL PASO,5101621132,"1,505",107,"1,612","1,167",72.39%
Colorado,2018,G,EL PASO,5101621136,"1,210",242,"1,452",869,59.85%
Colorado,2018,G,EL PASO,5101621138,880,164,"1,044",658,63.03%
Colorado,2018,G,EL PASO,5101621140,"1,536",138,"1,674","1,124",67.14%
Colorado,2018,G,EL PASO,5101621147,"1,489",309,"1,798","1,026",57.06%
Colorado,2018,G,EL PASO,5101621148,"1,918",321,"2,239","1,337",59.71%
Colorado,2018,G,EL PASO,5101621149,"1,723",246,"1,969","1,365",69.32%
Colorado,2018,G,EL PASO,5101621150,"1,504",107,"1,611","1,146",71.14%
Colorado,2018,G,EL PASO,5101621151,"1,870",196,"2,066","1,404",67.96%
Colorado,2018,G,EL PASO,5101621152,"1,772",294,"2,066","1,171",56.68%
Colorado,2018,G,EL PASO,5101621153,"1,766",228,"1,994","1,279",64.14%
Colorado,2018,G,EL PASO,5101621154,"1,815",556,"2,371","1,062",44.79%
Colorado,2018,G,EL PASO,5101621157,"1,473",246,"1,719","1,004",58.41%
Colorado,2018,G,EL PASO,5101621160,"1,753",292,"2,045","1,244",60.83%
Colorado,2018,G,EL PASO,5101621165,"1,774",188,"1,962","1,398",71.25%
Colorado,2018,G,EL PASO,5101621166,"1,740",508,"2,248","1,010",44.93%
Colorado,2018,G,EL PASO,5101621175,"1,042",112,"1,154",713,61.79%
Colorado,2018,G,EL PASO,5101621198,954,197,"1,151",633,55.00%
Colorado,2018,G,EL PASO,5101821171,"1,342",153,"1,495","1,095",73.24%
Colorado,2018,G,EL PASO,5101821174,923,286,"1,209",617,51.03%
Colorado,2018,G,EL PASO,5101821181,200,22,222,136,61.26%
Colorado,2018,G,EL PASO,5101821197,"1,026",153,"1,179",746,63.27%
Colorado,2018,G,EL PASO,5111721137,850,268,"1,118",460,41.14%
Colorado,2018,G,EL PASO,5111721182,"1,580",306,"1,886",877,46.50%
Colorado,2018,G,EL PASO,5111721183,996,339,"1,335",592,44.34%
Colorado,2018,G,EL PASO,5111721184,"1,152",586,"1,738",538,30.96%
Colorado,2018,G,EL PASO,5111721187,"1,469",373,"1,842",922,50.05%
Colorado,2018,G,EL PASO,5111721190,"1,003",395,"1,398",516,36.91%
Colorado,2018,G,EL PASO,5111721193,"1,065",403,"1,468",615,41.89%
Colorado,2018,G,EL PASO,5111721194,943,291,"1,234",525,42.54%
Colorado,2018,G,EL PASO,5111721199,953,295,"1,248",567,45.43%
Colorado,2018,G,EL PASO,5111721610,"1,397",526,"1,923",795,41.34%
Colorado,2018,G,EL PASO,5111721611,"1,717",420,"2,137",987,46.19%
Colorado,2018,G,EL PASO,5111721612,"1,616",614,"2,230",877,39.33%
Colorado,2018,G,EL PASO,5111721613,"1,728",379,"2,107","1,011",47.98%
Colorado,2018,G,EL PASO,5111721614,"1,670",844,"2,514",840,33.41%
Colorado,2018,G,EL PASO,5111721615,"1,037",250,"1,287",524,40.71%
Colorado,2018,G,EL PASO,5111721616,"1,424",291,"1,715",792,46.18%
Colorado,2018,G,EL PASO,5111721619,"1,019",276,"1,295",522,40.31%
Colorado,2018,G,EL PASO,5111721620,811,164,975,512,52.51%
Colorado,2018,G,EL PASO,5111721621,"1,772",484,"2,256",924,40.96%
Colorado,2018,G,EL PASO,5111721622,"1,829",532,"2,361",940,39.81%
Colorado,2018,G,EL PASO,5111721623,"1,940",443,"2,383","1,134",47.59%
Colorado,2018,G,EL PASO,5111721624,"1,639",369,"2,008",858,42.73%
Colorado,2018,G,EL PASO,5111721625,"1,745",353,"2,098","1,029",49.05%
Colorado,2018,G,EL PASO,5111721626,"1,012",744,"1,756",426,24.26%
Colorado,2018,G,EL PASO,5111721627,"1,149",261,"1,410",717,50.85%
Colorado,2018,G,EL PASO,5111721901,690,203,893,409,45.80%
Colorado,2018,G,EL PASO,5111821110,"1,545",377,"1,922","1,052",54.73%
Colorado,2018,G,EL PASO,5111821111,"1,266",276,"1,542",829,53.76%
Colorado,2018,G,EL PASO,5111821112,"1,634",396,"2,030","1,137",56.01%
Colorado,2018,G,EL PASO,5111821113,"1,492",310,"1,802","1,082",60.04%
Colorado,2018,G,EL PASO,5111821114,"1,745",255,"2,000","1,289",64.45%
Colorado,2018,G,EL PASO,5111821118,"1,718",388,"2,106","1,150",54.61%
Colorado,2018,G,EL PASO,5111821119,"1,525",295,"1,820","1,091",59.95%
Colorado,2018,G,EL PASO,5111821133,977,154,"1,131",748,66.14%
Colorado,2018,G,EL PASO,5111821168,"1,447",217,"1,664","1,193",71.69%
Colorado,2018,G,EL PASO,5111821169,"1,729",639,"2,368",847,35.77%
Colorado,2018,G,EL PASO,5111821170,"1,535",301,"1,836","1,140",62.09%
Colorado,2018,G,EL PASO,5111821172,"1,447",206,"1,653","1,189",71.93%
Colorado,2018,G,EL PASO,5111821173,"1,600",264,"1,864","1,166",62.55%
Colorado,2018,G,EL PASO,5111821176,"1,733","1,024","2,757","1,264",45.85%
Colorado,2018,G,EL PASO,5111821177,"1,403",718,"2,121",918,43.28%
Colorado,2018,G,EL PASO,5111821178,"1,491",324,"1,815","1,092",60.17%
Colorado,2018,G,EL PASO,5111821179,"1,525",223,"1,748","1,187",67.91%
Colorado,2018,G,EL PASO,5111821180,"1,674",476,"2,150",962,44.74%
Colorado,2018,G,EL PASO,5111821185,"1,456",439,"1,895",844,44.54%
Colorado,2018,G,EL PASO,5111821186,"1,790",471,"2,261","1,064",47.06%
Colorado,2018,G,EL PASO,5111821188,"1,655",397,"2,052","1,065",51.90%
Colorado,2018,G,EL PASO,5111821189,"1,355",390,"1,745",854,48.94%
Colorado,2018,G,EL PASO,5111821742,"1,211",250,"1,461",930,63.66%
Colorado,2018,G,EL PASO,5111821743,"1,342",284,"1,626","1,028",63.22%
Colorado,2018,G,EL PASO,5111821744,"1,220",128,"1,348","1,012",75.07%
Colorado,2018,G,EL PASO,5112021601,"1,241",328,"1,569",692,44.10%
Colorado,2018,G,EL PASO,5112021605,"1,380",345,"1,725",776,44.99%
Colorado,2018,G,EL PASO,5121521139,"1,137",374,"1,511",591,39.11%
Colorado,2018,G,EL PASO,5121521158,"1,647",221,"1,868","1,224",65.52%
Colorado,2018,G,EL PASO,5121521161,"1,686",163,"1,849","1,319",71.34%
Colorado,2018,G,EL PASO,5121521162,"1,388",185,"1,573","1,012",64.34%
Colorado,2018,G,EL PASO,5121521167,"1,412",208,"1,620",993,61.30%
Colorado,2018,G,EL PASO,5121521191,"1,746",324,"2,070","1,191",57.54%
Colorado,2018,G,EL PASO,5121521192,"1,616",228,"1,844","1,034",56.07%
Colorado,2018,G,EL PASO,5121521195,"1,437",318,"1,755",826,47.07%
Colorado,2018,G,EL PASO,5121521196,347,350,697,142,20.37%
Colorado,2018,G,EL PASO,5121521409,"1,481",215,"1,696","1,128",66.51%
Colorado,2018,G,EL PASO,5121521410,"1,639",298,"1,937","1,113",57.46%
Colorado,2018,G,EL PASO,5121521411,"1,832",273,"2,105","1,301",61.81%
Colorado,2018,G,EL PASO,5121521412,"1,250",240,"1,490",856,57.45%
Colorado,2018,G,EL PASO,5121521413,"1,342",217,"1,559",874,56.06%
Colorado,2018,G,EL PASO,5121521414,"1,354",260,"1,614",871,53.97%
Colorado,2018,G,EL PASO,5121521415,"1,323",254,"1,577",775,49.14%
Colorado,2018,G,EL PASO,5121521416,"1,358",273,"1,631",920,56.41%
Colorado,2018,G,EL PASO,5121521418,"1,409",216,"1,625",899,55.32%
Colorado,2018,G,EL PASO,5121521419,"1,352",247,"1,599",868,54.28%
Colorado,2018,G,EL PASO,5121521420,"1,438",83,"1,521","1,000",65.75%
Colorado,2018,G,EL PASO,5121521421,"1,069",280,"1,349",647,47.96%
Colorado,2018,G,EL PASO,5121521422,"1,050",236,"1,286",634,49.30%
Colorado,2018,G,EL PASO,5121521424,"1,331",218,"1,549",889,57.39%
Colorado,2018,G,EL PASO,5121521650,"1,751",411,"2,162",976,45.14%
Colorado,2018,G,EL PASO,5121621155,"1,303",219,"1,522",868,57.03%
Colorado,2018,G,EL PASO,5121621156,987,108,"1,095",702,64.11%
Colorado,2018,G,EL PASO,5121721631,504,167,671,277,41.28%
Colorado,2018,G,EL PASO,5121821115,918,220,"1,138",702,61.69%
Colorado,2018,G,EL PASO,5121821721,"1,559",142,"1,701","1,291",75.90%
Colorado,2018,G,EL PASO,5121821722,"1,650",117,"1,767","1,387",78.49%
Colorado,2018,G,EL PASO,5121821723,"1,809",421,"2,230","1,281",57.44%
Colorado,2018,G,EL PASO,5121821724,"1,990",501,"2,491","1,357",54.48%
Colorado,2018,G,EL PASO,5121921451,"1,466",194,"1,660","1,017",61.27%
Colorado,2018,G,EL PASO,5121921453,"1,425",147,"1,572","1,074",68.32%
Colorado,2018,G,EL PASO,5121921520,136,11,147,107,72.79%
Colorado,2018,G,EL PASO,5121921651,"1,692",350,"2,042",946,46.33%
Colorado,2018,G,EL PASO,5122021602,"1,243",177,"1,420",970,68.31%
Colorado,2018,G,EL PASO,5122021603,"1,242",381,"1,623",795,48.98%
Colorado,2018,G,EL PASO,5122021604,"1,253",764,"2,017",659,32.67%
Colorado,2018,G,EL PASO,5122021606,"1,349",304,"1,653",940,56.87%
Colorado,2018,G,EL PASO,5122021725,"1,870",277,"2,147","1,433",66.74%
Colorado,2018,G,EL PASO,5122021726,"1,738",116,"1,854","1,439",77.62%
Colorado,2018,G,EL PASO,5122021727,"1,595",121,"1,716","1,312",76.46%
Colorado,2018,G,EL PASO,5122021728,"1,700",237,"1,937","1,361",70.26%
Colorado,2018,G,EL PASO,5122021729,"1,871",233,"2,104","1,522",72.34%
Colorado,2018,G,EL PASO,5122021730,"1,613",264,"1,877","1,203",64.09%
Colorado,2018,G,EL PASO,5122121630,"1,646",262,"1,908",977,51.21%
Colorado,2018,G,EL PASO,5122121633,"1,735",304,"2,039","1,079",52.92%
Colorado,2018,G,EL PASO,5122121634,"1,738",237,"1,975","1,108",56.10%
Colorado,2018,G,EL PASO,5122121635,"1,900",332,"2,232","1,171",52.46%
Colorado,2018,G,EL PASO,5122121636,"1,981",272,"2,253","1,189",52.77%
Colorado,2018,G,EL PASO,5122121637,"1,808",279,"2,087","1,087",52.08%
Colorado,2018,G,EL PASO,5122121638,"1,401",186,"1,587",855,53.88%
Colorado,2018,G,EL PASO,5122121640,"1,407",292,"1,699",836,49.21%
Colorado,2018,G,EL PASO,5122121641,"1,497",226,"1,723","1,016",58.97%
Colorado,2018,G,EL PASO,5122121642,"1,172",192,"1,364",757,55.50%
Colorado,2018,G,EL PASO,5122121643,"1,398",226,"1,624",870,53.57%
Colorado,2018,G,EL PASO,5122121644,"1,449",219,"1,668",890,53.36%
Colorado,2018,G,EL PASO,5122121648,834,205,"1,039",404,38.88%
Colorado,2018,G,EL PASO,5122121800,"1,214","2,301","3,515",255,7.25%
Colorado,2018,G,ELBERT,4016420001,850,132,982,600,61.10%
Colorado,2018,G,ELBERT,4016420002,"1,608",165,"1,773","1,271",71.69%
Colorado,2018,G,ELBERT,4016420003,"1,360",126,"1,486","1,101",74.09%
Colorado,2018,G,ELBERT,4016420004,"1,447",152,"1,599","1,183",73.98%
Colorado,2018,G,ELBERT,4016420005,"1,108",96,"1,204",912,75.75%
Colorado,2018,G,ELBERT,4016420006,"1,601",153,"1,754","1,245",70.98%
Colorado,2018,G,ELBERT,4016420007,"1,571",124,"1,695","1,231",72.63%
Colorado,2018,G,ELBERT,4016420008,768,61,829,599,72.26%
Colorado,2018,G,ELBERT,4016420009,"1,393",116,"1,509","1,111",73.62%
Colorado,2018,G,ELBERT,4016420010,"1,350",122,"1,472","1,077",73.17%
Colorado,2018,G,ELBERT,4016420011,"1,093",136,"1,229",880,71.60%
Colorado,2018,G,ELBERT,4016420012,"1,339",147,"1,486",992,66.76%
Colorado,2018,G,ELBERT,4016420013,998,94,"1,092",809,74.08%
Colorado,2018,G,ELBERT,4016420014,"1,441",171,"1,612","1,103",68.42%
Colorado,2018,G,ELBERT,4016420015,960,146,"1,106",720,65.10%
Colorado,2018,G,FREMONT,5024722001,972,161,"1,133",728,64.25%
Colorado,2018,G,FREMONT,5024722002,"1,118",217,"1,335",756,56.63%
Colorado,2018,G,FREMONT,5024722003,"1,138",137,"1,275",868,68.08%
Colorado,2018,G,FREMONT,5024722025,203,36,239,137,57.32%
Colorado,2018,G,FREMONT,5024722026,540,45,585,412,70.43%
Colorado,2018,G,FREMONT,5024722028,213,23,236,152,64.41%
Colorado,2018,G,FREMONT,5026022004,971,162,"1,133",629,55.52%
Colorado,2018,G,FREMONT,5026022005,709,117,826,467,56.54%
Colorado,2018,G,FREMONT,5026022006,700,107,807,489,60.59%
Colorado,2018,G,FREMONT,5026022007,"1,543",244,"1,787","1,116",62.45%
Colorado,2018,G,FREMONT,5026022008,805,106,911,580,63.67%
Colorado,2018,G,FREMONT,5026022009,839,111,950,661,69.58%
Colorado,2018,G,FREMONT,5026022010,"1,199",127,"1,326",891,67.19%
Colorado,2018,G,FREMONT,5026022011,"1,559",170,"1,729","1,300",75.19%
Colorado,2018,G,FREMONT,5026022012,"1,473",396,"1,869","1,027",54.95%
